Region,Hour of year,Cumulative contrail warming
Lvov FIR,43.1813,108.5653
Lvov FIR,44.3158,108.5672
Lvov FIR,45.4503,108.5678
Lvov FIR,46.5849,108.5679
Lvov FIR,47.7194,108.568
Lvov FIR,48.8539,108.568
Lvov FIR,50.0,108.568
Lvov FIR,51.1345,108.568
Lvov FIR,52.269,108.568
Lvov FIR,53.4036,108.568
Lvov FIR,54.5381,108.568
Lvov FIR,55.6726,108.568
Lvov FIR,56.8071,108.568
Lvov FIR,57.9532,108.568
Lvov FIR,59.0878,108.568
Lvov FIR,60.2223,108.568
Lvov FIR,61.3568,108.568
Lvov FIR,62.4913,108.568
Lvov FIR,63.6258,108.568
Lvov FIR,64.7719,108.568
Lvov FIR,65.9065,108.568
Lvov FIR,67.041,108.568
Lvov FIR,68.1755,108.568
Lvov FIR,69.31,108.568
Lvov FIR,70.4445,108.568
Lvov FIR,71.5906,108.568
Lvov FIR,72.7252,108.568
Lvov FIR,73.8597,108.568
Lvov FIR,74.9942,108.568
Lvov FIR,76.1287,108.568
Lvov FIR,77.2633,108.568
Lvov FIR,78.3978,108.568
Lvov FIR,79.5439,108.568
Lvov FIR,80.6784,108.568
Lvov FIR,81.8129,108.568
Lvov FIR,82.9474,108.568
Lvov FIR,84.082,108.568
Lvov FIR,85.2165,108.568
Lvov FIR,86.3626,108.5679
Lvov FIR,87.4971,108.5669
Lvov FIR,88.6316,108.5629
Lvov FIR,89.7661,108.5495
Lvov FIR,90.9007,108.5146
Lvov FIR,92.0352,108.4481
Lvov FIR,93.1813,108.3315
Lvov FIR,94.3158,108.1414
Lvov FIR,95.4503,107.8421
Lvov FIR,96.5849,107.3534
Lvov FIR,97.7194,106.5289
Lvov FIR,98.8539,104.9318
Lvov FIR,100.0,100.0
Odessa FIR,0.0,0.7561
Odessa FIR,1.1228,32.8758
Odessa FIR,2.2456,50.859
Odessa FIR,3.3684,63.5622
Odessa FIR,4.4913,73.0915
Odessa FIR,5.6141,80.3944
Odessa FIR,6.7369,86.0986
Odessa FIR,7.8597,90.603
Odessa FIR,8.9825,94.1837
Odessa FIR,10.1053,97.1466
Odessa FIR,11.2282,99.5587
Odessa FIR,12.351,101.4986
Odessa FIR,13.4738,103.0946
Odessa FIR,14.5966,104.424
Odessa FIR,15.7194,105.5265
Odessa FIR,16.8538,106.4247
Odessa FIR,17.9766,107.1335
Odessa FIR,19.0994,107.6789
Odessa FIR,20.2222,108.0925
Odessa FIR,21.3451,108.4101
Odessa FIR,22.4679,108.6485
Odessa FIR,23.5907,108.8282
Odessa FIR,24.7135,108.9627
Odessa FIR,25.8363,109.0594
Odessa FIR,26.9591,109.1233
Odessa FIR,28.082,109.1663
Odessa FIR,29.2048,109.1915
Odessa FIR,30.3276,109.2034
Odessa FIR,31.4504,109.209
Odessa FIR,32.5732,109.2108
Odessa FIR,33.7076,109.2111
Odessa FIR,34.8304,109.2111
Odessa FIR,35.9532,109.2111
Odessa FIR,37.0761,109.2111
Odessa FIR,38.1989,109.2111
Odessa FIR,39.3217,109.2111
Odessa FIR,40.4445,109.2111
Odessa FIR,41.5673,109.2111
Odessa FIR,42.6901,109.2111
Odessa FIR,43.8129,109.2111
Odessa FIR,44.9358,109.2111
Odessa FIR,46.0586,109.2111
Odessa FIR,47.1814,109.2111
Odessa FIR,48.3042,109.2111
Odessa FIR,49.427,109.2111
Odessa FIR,50.5614,109.2111
Odessa FIR,51.6842,109.2111
Odessa FIR,52.807,109.2111
Odessa FIR,53.9299,109.2111
Odessa FIR,55.0527,109.2111
Odessa FIR,56.1755,109.2111
Odessa FIR,57.2983,109.2111
Odessa FIR,58.4211,109.2111
Odessa FIR,59.5439,109.2111
Odessa FIR,60.6667,109.2111
Odessa FIR,61.7896,109.2111
Odessa FIR,62.9124,109.2111
Odessa FIR,64.0352,109.2111
Odessa FIR,65.158,109.2111
Odessa FIR,66.2808,109.2111
Odessa FIR,67.4152,109.2111
Odessa FIR,68.538,109.2111
Odessa FIR,69.6608,109.2111
Odessa FIR,70.7837,109.2111
Odessa FIR,71.9065,109.2111
Odessa FIR,73.0293,109.2111
Odessa FIR,74.1521,109.2111
Odessa FIR,75.2749,109.2111
Odessa FIR,76.3977,109.2111
Odessa FIR,77.5205,109.2111
Odessa FIR,78.6434,109.2111
Odessa FIR,79.7662,109.2111
Odessa FIR,80.889,109.2111
Odessa FIR,82.0118,109.2111
Odessa FIR,83.1346,109.2111
Odessa FIR,84.269,109.2111
Odessa FIR,85.3918,109.2111
Odessa FIR,86.5146,109.2111
Odessa FIR,87.6375,109.2108
Odessa FIR,88.7603,109.2092
Odessa FIR,89.8831,109.2027
Odessa FIR,91.0059,109.1849
Odessa FIR,92.1287,109.1433
Odessa FIR,93.2515,109.0645
Odessa FIR,94.3743,108.9135
Odessa FIR,95.4972,108.6272
Odessa FIR,96.62,108.1271
Odessa FIR,97.7428,107.2281
Odessa FIR,98.8656,105.4318
Odessa FIR,100.0,100.0
Arkhangelsk FIR,0.0,0.5198
Arkhangelsk FIR,1.1253,24.6767
Arkhangelsk FIR,2.2622,38.2911
Arkhangelsk FIR,3.3991,48.3108
Arkhangelsk FIR,4.536,56.5163
Arkhangelsk FIR,5.6729,63.2893
Arkhangelsk FIR,6.8097,69.0936
Arkhangelsk FIR,7.9466,73.9755
Arkhangelsk FIR,9.0835,78.114
Arkhangelsk FIR,10.2204,81.658
Arkhangelsk FIR,11.3573,84.6852
Arkhangelsk FIR,12.4942,87.3051
Arkhangelsk FIR,13.6311,89.561
Arkhangelsk FIR,14.768,91.5163
Arkhangelsk FIR,15.9049,93.2061
Arkhangelsk FIR,17.0418,94.6924
Arkhangelsk FIR,18.1787,95.9857
Arkhangelsk FIR,19.3155,97.1009
Arkhangelsk FIR,20.4524,98.0501
Arkhangelsk FIR,21.5893,98.8587
Arkhangelsk FIR,22.7262,99.5291
Arkhangelsk FIR,23.8631,100.0942
Arkhangelsk FIR,25.0,100.5688
Arkhangelsk FIR,26.1253,100.9607
Arkhangelsk FIR,27.2622,101.2935
Arkhangelsk FIR,28.3991,101.5723
Arkhangelsk FIR,29.536,101.7937
Arkhangelsk FIR,30.6729,101.9684
Arkhangelsk FIR,31.8097,102.109
Arkhangelsk FIR,32.9466,102.2202
Arkhangelsk FIR,34.0835,102.3062
Arkhangelsk FIR,35.2204,102.3701
Arkhangelsk FIR,36.3573,102.4157
Arkhangelsk FIR,37.4942,102.4473
Arkhangelsk FIR,38.6311,102.4682
Arkhangelsk FIR,39.768,102.4794
Arkhangelsk FIR,40.9049,102.4848
Arkhangelsk FIR,42.0418,102.4871
Arkhangelsk FIR,43.1787,102.4877
Arkhangelsk FIR,44.3155,102.4877
Arkhangelsk FIR,45.4524,102.4877
Arkhangelsk FIR,46.5893,102.4877
Arkhangelsk FIR,47.7262,102.4877
Arkhangelsk FIR,48.8631,102.4877
Arkhangelsk FIR,50.0,102.4877
Arkhangelsk FIR,51.1253,102.4877
Arkhangelsk FIR,52.2622,102.4877
Arkhangelsk FIR,53.3991,102.4877
Arkhangelsk FIR,54.536,102.4877
Arkhangelsk FIR,55.6729,102.4877
Arkhangelsk FIR,56.8097,102.4877
Arkhangelsk FIR,57.9466,102.4877
Arkhangelsk FIR,59.0835,102.4877
Arkhangelsk FIR,60.2204,102.4877
Arkhangelsk FIR,61.3573,102.4877
Arkhangelsk FIR,62.4942,102.4877
Arkhangelsk FIR,63.6311,102.4877
Arkhangelsk FIR,64.768,102.4877
Arkhangelsk FIR,65.9049,102.4877
Arkhangelsk FIR,67.0418,102.4877
Arkhangelsk FIR,68.1787,102.4877
Arkhangelsk FIR,69.3155,102.4877
Arkhangelsk FIR,70.4524,102.4877
Arkhangelsk FIR,71.5893,102.4877
Arkhangelsk FIR,72.7262,102.4877
Arkhangelsk FIR,73.8631,102.4877
Arkhangelsk FIR,75.0,102.4877
Arkhangelsk FIR,76.1253,102.4877
Arkhangelsk FIR,77.2622,102.4877
Arkhangelsk FIR,78.3991,102.4877
Arkhangelsk FIR,79.536,102.4877
Arkhangelsk FIR,80.6729,102.4877
Arkhangelsk FIR,81.8097,102.4877
Arkhangelsk FIR,82.9466,102.4877
Arkhangelsk FIR,84.0835,102.4877
Arkhangelsk FIR,85.2204,102.4877
Arkhangelsk FIR,86.3573,102.4877
Arkhangelsk FIR,87.4942,102.4877
Arkhangelsk FIR,88.6311,102.4877
Arkhangelsk FIR,89.768,102.4877
Arkhangelsk FIR,90.9049,102.4877
Arkhangelsk FIR,92.0418,102.487
Arkhangelsk FIR,93.1787,102.4826
Arkhangelsk FIR,94.3155,102.4674
Arkhangelsk FIR,95.4524,102.4274
Arkhangelsk FIR,96.5893,102.3336
Arkhangelsk FIR,97.7262,102.1305
Arkhangelsk FIR,98.8631,101.6498
Arkhangelsk FIR,100.0,100.0
Kotlas FIR,0.0,0.3865
Kotlas FIR,1.1349,21.56
Kotlas FIR,2.2698,35.8998
Kotlas FIR,3.4047,46.8522
Kotlas FIR,4.5397,55.6824
Kotlas FIR,5.6746,63.2026
Kotlas FIR,6.8095,69.7366
Kotlas FIR,7.9444,75.3072
Kotlas FIR,9.0909,80.0671
Kotlas FIR,10.2258,84.0145
Kotlas FIR,11.3607,87.3822
Kotlas FIR,12.4957,90.2308
Kotlas FIR,13.6306,92.6334
Kotlas FIR,14.7655,94.6946
Kotlas FIR,15.9004,96.4069
Kotlas FIR,17.0353,97.8275
Kotlas FIR,18.1818,98.9954
Kotlas FIR,19.3167,99.9257
Kotlas FIR,20.4517,100.6556
Kotlas FIR,21.5866,101.2316
Kotlas FIR,22.7215,101.6849
Kotlas FIR,23.8564,102.0365
Kotlas FIR,24.9913,102.2949
Kotlas FIR,26.1262,102.4783
Kotlas FIR,27.2727,102.6009
Kotlas FIR,28.4076,102.6772
Kotlas FIR,29.5426,102.7226
Kotlas FIR,30.6775,102.7442
Kotlas FIR,31.8124,102.7534
Kotlas FIR,32.9473,102.7556
Kotlas FIR,34.0822,102.7558
Kotlas FIR,35.2171,102.7559
Kotlas FIR,36.3636,102.7559
Kotlas FIR,37.4986,102.7559
Kotlas FIR,38.6335,102.7559
Kotlas FIR,39.7684,102.7559
Kotlas FIR,40.9033,102.7559
Kotlas FIR,42.0382,102.7559
Kotlas FIR,43.1731,102.7559
Kotlas FIR,44.308,102.7559
Kotlas FIR,45.4545,102.7559
Kotlas FIR,46.5895,102.7559
Kotlas FIR,47.7244,102.7559
Kotlas FIR,48.8593,102.7559
Kotlas FIR,49.9942,102.7559
Kotlas FIR,51.1291,102.7559
Kotlas FIR,52.264,102.7559
Kotlas FIR,53.399,102.7559
Kotlas FIR,54.5455,102.7559
Kotlas FIR,55.6804,102.7559
Kotlas FIR,56.8153,102.7559
Kotlas FIR,57.9502,102.7559
Kotlas FIR,59.0851,102.7559
Kotlas FIR,60.22,102.7559
Kotlas FIR,61.355,102.7559
Kotlas FIR,62.4899,102.7559
Kotlas FIR,63.6364,102.7559
Kotlas FIR,64.7713,102.7559
Kotlas FIR,65.9062,102.7559
Kotlas FIR,67.0411,102.7559
Kotlas FIR,68.176,102.7559
Kotlas FIR,69.3109,102.7559
Kotlas FIR,70.4459,102.7559
Kotlas FIR,71.5808,102.7559
Kotlas FIR,72.7273,102.7559
Kotlas FIR,73.8622,102.7559
Kotlas FIR,74.9971,102.7559
Kotlas FIR,76.132,102.7559
Kotlas FIR,77.2669,102.7559
Kotlas FIR,78.4019,102.7559
Kotlas FIR,79.5368,102.7559
Kotlas FIR,80.6717,102.7559
Kotlas FIR,81.8182,102.7559
Kotlas FIR,82.9531,102.7559
Kotlas FIR,84.088,102.7559
Kotlas FIR,85.2229,102.7559
Kotlas FIR,86.3578,102.7559
Kotlas FIR,87.4928,102.7559
Kotlas FIR,88.6277,102.7559
Kotlas FIR,89.7626,102.7559
Kotlas FIR,90.9091,102.7559
Kotlas FIR,92.044,102.7558
Kotlas FIR,93.1789,102.7554
Kotlas FIR,94.3138,102.7515
Kotlas FIR,95.4488,102.734
Kotlas FIR,96.5837,102.6801
Kotlas FIR,97.7186,102.5157
Kotlas FIR,98.8535,102.1027
Kotlas FIR,100.0,100.0
Sankt-Peterburg FIR,0.0,0.2606
Sankt-Peterburg FIR,1.1228,15.1652
Sankt-Peterburg FIR,2.2456,25.9273
Sankt-Peterburg FIR,3.3684,34.6342
Sankt-Peterburg FIR,4.4913,41.9888
Sankt-Peterburg FIR,5.6141,48.272
Sankt-Peterburg FIR,6.7369,53.8232
Sankt-Peterburg FIR,7.8597,58.7814
Sankt-Peterburg FIR,8.9825,63.2738
Sankt-Peterburg FIR,10.1053,67.2928
Sankt-Peterburg FIR,11.2282,70.9016
Sankt-Peterburg FIR,12.351,74.1632
Sankt-Peterburg FIR,13.4738,77.0946
Sankt-Peterburg FIR,14.5966,79.7742
Sankt-Peterburg FIR,15.7194,82.2167
Sankt-Peterburg FIR,16.8538,84.4642
Sankt-Peterburg FIR,17.9766,86.4332
Sankt-Peterburg FIR,19.0994,88.2046
Sankt-Peterburg FIR,20.2222,89.7817
Sankt-Peterburg FIR,21.3451,91.2199
Sankt-Peterburg FIR,22.4679,92.531
Sankt-Peterburg FIR,23.5907,93.6982
Sankt-Peterburg FIR,24.7135,94.7425
Sankt-Peterburg FIR,25.8363,95.6707
Sankt-Peterburg FIR,26.9591,96.5098
Sankt-Peterburg FIR,28.082,97.27
Sankt-Peterburg FIR,29.2048,97.9605
Sankt-Peterburg FIR,30.3276,98.5784
Sankt-Peterburg FIR,31.4504,99.1362
Sankt-Peterburg FIR,32.5732,99.6408
Sankt-Peterburg FIR,33.7076,100.0994
Sankt-Peterburg FIR,34.8304,100.5029
Sankt-Peterburg FIR,35.9532,100.8629
Sankt-Peterburg FIR,37.0761,101.1872
Sankt-Peterburg FIR,38.1989,101.4773
Sankt-Peterburg FIR,39.3217,101.7343
Sankt-Peterburg FIR,40.4445,101.9604
Sankt-Peterburg FIR,41.5673,102.1587
Sankt-Peterburg FIR,42.6901,102.3334
Sankt-Peterburg FIR,43.8129,102.4887
Sankt-Peterburg FIR,44.9358,102.6244
Sankt-Peterburg FIR,46.0586,102.7444
Sankt-Peterburg FIR,47.1814,102.8509
Sankt-Peterburg FIR,48.3042,102.9431
Sankt-Peterburg FIR,49.427,103.0235
Sankt-Peterburg FIR,50.5614,103.094
Sankt-Peterburg FIR,51.6842,103.1527
Sankt-Peterburg FIR,52.807,103.2005
Sankt-Peterburg FIR,53.9299,103.2393
Sankt-Peterburg FIR,55.0527,103.2693
Sankt-Peterburg FIR,56.1755,103.2918
Sankt-Peterburg FIR,57.2983,103.3092
Sankt-Peterburg FIR,58.4211,103.3224
Sankt-Peterburg FIR,59.5439,103.3319
Sankt-Peterburg FIR,60.6667,103.3381
Sankt-Peterburg FIR,61.7896,103.3417
Sankt-Peterburg FIR,62.9124,103.3436
Sankt-Peterburg FIR,64.0352,103.3443
Sankt-Peterburg FIR,65.158,103.3444
Sankt-Peterburg FIR,66.2808,103.3444
Sankt-Peterburg FIR,67.4152,103.3444
Sankt-Peterburg FIR,68.538,103.3444
Sankt-Peterburg FIR,69.6608,103.3444
Sankt-Peterburg FIR,70.7837,103.3444
Sankt-Peterburg FIR,71.9065,103.3444
Sankt-Peterburg FIR,73.0293,103.3444
Sankt-Peterburg FIR,74.1521,103.3444
Sankt-Peterburg FIR,75.2749,103.3444
Sankt-Peterburg FIR,76.3977,103.3444
Sankt-Peterburg FIR,77.5205,103.3444
Sankt-Peterburg FIR,78.6434,103.3444
Sankt-Peterburg FIR,79.7662,103.3444
Sankt-Peterburg FIR,80.889,103.3444
Sankt-Peterburg FIR,82.0118,103.3444
Sankt-Peterburg FIR,83.1346,103.3444
Sankt-Peterburg FIR,84.269,103.3444
Sankt-Peterburg FIR,85.3918,103.3442
Sankt-Peterburg FIR,86.5146,103.343
Sankt-Peterburg FIR,87.6375,103.3386
Sankt-Peterburg FIR,88.7603,103.328
Sankt-Peterburg FIR,89.8831,103.3093
Sankt-Peterburg FIR,91.0059,103.2779
Sankt-Peterburg FIR,92.1287,103.2283
Sankt-Peterburg FIR,93.2515,103.1515
Sankt-Peterburg FIR,94.3743,103.0386
Sankt-Peterburg FIR,95.4972,102.875
Sankt-Peterburg FIR,96.62,102.6371
Sankt-Peterburg FIR,97.7428,102.2684
Sankt-Peterburg FIR,98.8656,101.6483
Sankt-Peterburg FIR,100.0,100.0
Murmansk FIR,0.0,0.7268
Murmansk FIR,1.1279,31.4536
Murmansk FIR,2.2674,47.4167
Murmansk FIR,3.407,58.7614
Murmansk FIR,4.5349,67.2763
Murmansk FIR,5.6744,73.993
Murmansk FIR,6.814,79.4437
Murmansk FIR,7.9535,83.9093
Murmansk FIR,9.0814,87.4706
Murmansk FIR,10.2209,90.4413
Murmansk FIR,11.3605,92.9176
Murmansk FIR,12.5,94.9427
Murmansk FIR,13.6279,96.6067
Murmansk FIR,14.7674,97.9899
Murmansk FIR,15.907,99.1488
Murmansk FIR,17.0349,100.0871
Murmansk FIR,18.1744,100.86
Murmansk FIR,19.314,101.475
Murmansk FIR,20.4535,101.9676
Murmansk FIR,21.5814,102.3525
Murmansk FIR,22.7209,102.6545
Murmansk FIR,23.8605,102.8966
Murmansk FIR,25.0,103.0912
Murmansk FIR,26.1279,103.2403
Murmansk FIR,27.2674,103.3502
Murmansk FIR,28.407,103.4268
Murmansk FIR,29.5349,103.4811
Murmansk FIR,30.6744,103.5197
Murmansk FIR,31.814,103.5442
Murmansk FIR,32.9535,103.5595
Murmansk FIR,34.0814,103.5683
Murmansk FIR,35.2209,103.5725
Murmansk FIR,36.3605,103.5737
Murmansk FIR,37.5,103.5739
Murmansk FIR,38.6279,103.574
Murmansk FIR,39.7674,103.574
Murmansk FIR,40.907,103.574
Murmansk FIR,42.0349,103.574
Murmansk FIR,43.1744,103.574
Murmansk FIR,44.314,103.574
Murmansk FIR,45.4535,103.574
Murmansk FIR,46.5814,103.574
Murmansk FIR,47.7209,103.574
Murmansk FIR,48.8605,103.574
Murmansk FIR,50.0,103.574
Murmansk FIR,51.1279,103.574
Murmansk FIR,52.2674,103.574
Murmansk FIR,53.407,103.574
Murmansk FIR,54.5349,103.574
Murmansk FIR,55.6744,103.574
Murmansk FIR,56.814,103.574
Murmansk FIR,57.9535,103.574
Murmansk FIR,59.0814,103.574
Murmansk FIR,60.2209,103.574
Murmansk FIR,61.3605,103.574
Murmansk FIR,62.5,103.574
Murmansk FIR,63.6279,103.574
Murmansk FIR,64.7674,103.574
Murmansk FIR,65.907,103.574
Murmansk FIR,67.0349,103.574
Murmansk FIR,68.1744,103.574
Murmansk FIR,69.314,103.574
Murmansk FIR,70.4535,103.574
Murmansk FIR,71.5814,103.574
Murmansk FIR,72.7209,103.574
Murmansk FIR,73.8605,103.574
Murmansk FIR,75.0,103.574
Murmansk FIR,76.1279,103.574
Murmansk FIR,77.2674,103.574
Murmansk FIR,78.407,103.574
Murmansk FIR,79.5349,103.574
Murmansk FIR,80.6744,103.574
Murmansk FIR,81.814,103.574
Murmansk FIR,82.9535,103.574
Murmansk FIR,84.0814,103.574
Murmansk FIR,85.2209,103.574
Murmansk FIR,86.3605,103.574
Murmansk FIR,87.5,103.574
Murmansk FIR,88.6279,103.574
Murmansk FIR,89.7674,103.574
Murmansk FIR,90.907,103.574
Murmansk FIR,92.0349,103.574
Murmansk FIR,93.1744,103.5738
Murmansk FIR,94.314,103.571
Murmansk FIR,95.4535,103.553
Murmansk FIR,96.5814,103.4835
Murmansk FIR,97.7209,103.302
Murmansk FIR,98.8605,102.7502
Murmansk FIR,100.0,100.0
Vologda FIR,0.0,0.3754
Vologda FIR,1.1347,18.8034
Vologda FIR,2.2693,30.7374
Vologda FIR,3.404,40.3869
Vologda FIR,4.5386,48.5277
Vologda FIR,5.6733,55.4536
Vologda FIR,6.8079,61.453
Vologda FIR,7.9542,66.6945
Vologda FIR,9.0888,71.2848
Vologda FIR,10.2235,75.2962
Vologda FIR,11.3581,78.8437
Vologda FIR,12.4928,81.9294
Vologda FIR,13.6274,84.6586
Vologda FIR,14.7621,87.0642
Vologda FIR,15.9083,89.1968
Vologda FIR,17.043,91.0524
Vologda FIR,18.1776,92.7133
Vologda FIR,19.3123,94.1809
Vologda FIR,20.4469,95.4608
Vologda FIR,21.5816,96.5593
Vologda FIR,22.7162,97.5049
Vologda FIR,23.8625,98.3389
Vologda FIR,24.9971,99.0605
Vologda FIR,26.1318,99.6928
Vologda FIR,27.2664,100.2377
Vologda FIR,28.4011,100.7001
Vologda FIR,29.5357,101.0908
Vologda FIR,30.6704,101.4148
Vologda FIR,31.8166,101.686
Vologda FIR,32.9513,101.908
Vologda FIR,34.0859,102.0899
Vologda FIR,35.2206,102.2353
Vologda FIR,36.3552,102.3514
Vologda FIR,37.4899,102.4394
Vologda FIR,38.6361,102.5049
Vologda FIR,39.7708,102.5516
Vologda FIR,40.9054,102.5836
Vologda FIR,42.0401,102.6051
Vologda FIR,43.1747,102.6185
Vologda FIR,44.3094,102.6263
Vologda FIR,45.444,102.6306
Vologda FIR,46.5903,102.6321
Vologda FIR,47.7249,102.6324
Vologda FIR,48.8596,102.6324
Vologda FIR,49.9942,102.6324
Vologda FIR,51.1289,102.6324
Vologda FIR,52.2635,102.6324
Vologda FIR,53.3982,102.6324
Vologda FIR,54.5444,102.6324
Vologda FIR,55.6791,102.6324
Vologda FIR,56.8137,102.6324
Vologda FIR,57.9484,102.6324
Vologda FIR,59.083,102.6324
Vologda FIR,60.2177,102.6324
Vologda FIR,61.3523,102.6324
Vologda FIR,62.4986,102.6324
Vologda FIR,63.6332,102.6324
Vologda FIR,64.7679,102.6324
Vologda FIR,65.9025,102.6324
Vologda FIR,67.0372,102.6324
Vologda FIR,68.1718,102.6324
Vologda FIR,69.3181,102.6324
Vologda FIR,70.4527,102.6324
Vologda FIR,71.5874,102.6324
Vologda FIR,72.722,102.6324
Vologda FIR,73.8567,102.6324
Vologda FIR,74.9913,102.6324
Vologda FIR,76.126,102.6324
Vologda FIR,77.2722,102.6324
Vologda FIR,78.4069,102.6324
Vologda FIR,79.5415,102.6324
Vologda FIR,80.6762,102.6324
Vologda FIR,81.8108,102.6324
Vologda FIR,82.9455,102.6324
Vologda FIR,84.0801,102.6324
Vologda FIR,85.2264,102.6324
Vologda FIR,86.361,102.6324
Vologda FIR,87.4957,102.6324
Vologda FIR,88.6303,102.6324
Vologda FIR,89.765,102.6321
Vologda FIR,90.8996,102.6305
Vologda FIR,92.0343,102.6242
Vologda FIR,93.1805,102.6071
Vologda FIR,94.3152,102.5701
Vologda FIR,95.4498,102.4974
Vologda FIR,96.5845,102.368
Vologda FIR,97.7191,102.141
Vologda FIR,98.8538,101.6735
Vologda FIR,100.0,100.0
Kaliningrad FIR,0.0,1.1345
Kaliningrad FIR,1.135,33.4092
Kaliningrad FIR,2.2701,50.6299
Kaliningrad FIR,3.4051,62.7281
Kaliningrad FIR,4.5402,71.6414
Kaliningrad FIR,5.6752,78.5044
Kaliningrad FIR,6.8103,83.9235
Kaliningrad FIR,7.9453,88.2228
Kaliningrad FIR,9.0804,91.7123
Kaliningrad FIR,10.227,94.6509
Kaliningrad FIR,11.3621,96.9949
Kaliningrad FIR,12.4971,98.932
Kaliningrad FIR,13.6322,100.5564
Kaliningrad FIR,14.7672,101.9029
Kaliningrad FIR,15.9022,103.0105
Kaliningrad FIR,17.0373,103.9114
Kaliningrad FIR,18.1723,104.6541
Kaliningrad FIR,19.3074,105.2621
Kaliningrad FIR,20.454,105.7558
Kaliningrad FIR,21.5891,106.1349
Kaliningrad FIR,22.7241,106.4372
Kaliningrad FIR,23.8592,106.6751
Kaliningrad FIR,24.9942,106.8624
Kaliningrad FIR,26.1293,107.0088
Kaliningrad FIR,27.2643,107.1194
Kaliningrad FIR,28.3994,107.1983
Kaliningrad FIR,29.5344,107.2493
Kaliningrad FIR,30.681,107.2781
Kaliningrad FIR,31.8161,107.2929
Kaliningrad FIR,32.9511,107.2981
Kaliningrad FIR,34.0862,107.299
Kaliningrad FIR,35.2212,107.2992
Kaliningrad FIR,36.3563,107.2992
Kaliningrad FIR,37.4913,107.2992
Kaliningrad FIR,38.6264,107.2992
Kaliningrad FIR,39.7614,107.2992
Kaliningrad FIR,40.908,107.2992
Kaliningrad FIR,42.0431,107.2992
Kaliningrad FIR,43.1781,107.2992
Kaliningrad FIR,44.3132,107.2992
Kaliningrad FIR,45.4482,107.2992
Kaliningrad FIR,46.5833,107.2992
Kaliningrad FIR,47.7183,107.2992
Kaliningrad FIR,48.8534,107.2992
Kaliningrad FIR,50.0,107.2992
Kaliningrad FIR,51.135,107.2992
Kaliningrad FIR,52.2701,107.2992
Kaliningrad FIR,53.4051,107.2992
Kaliningrad FIR,54.5402,107.2992
Kaliningrad FIR,55.6752,107.2992
Kaliningrad FIR,56.8103,107.2992
Kaliningrad FIR,57.9453,107.2992
Kaliningrad FIR,59.0804,107.2992
Kaliningrad FIR,60.227,107.2992
Kaliningrad FIR,61.3621,107.2992
Kaliningrad FIR,62.4971,107.2992
Kaliningrad FIR,63.6322,107.2992
Kaliningrad FIR,64.7672,107.2992
Kaliningrad FIR,65.9022,107.2992
Kaliningrad FIR,67.0373,107.2992
Kaliningrad FIR,68.1723,107.2992
Kaliningrad FIR,69.3074,107.2992
Kaliningrad FIR,70.454,107.2992
Kaliningrad FIR,71.5891,107.2992
Kaliningrad FIR,72.7241,107.2992
Kaliningrad FIR,73.8592,107.2992
Kaliningrad FIR,74.9942,107.2992
Kaliningrad FIR,76.1293,107.2992
Kaliningrad FIR,77.2643,107.2992
Kaliningrad FIR,78.3994,107.2992
Kaliningrad FIR,79.5344,107.2992
Kaliningrad FIR,80.681,107.2992
Kaliningrad FIR,81.8161,107.2992
Kaliningrad FIR,82.9511,107.2992
Kaliningrad FIR,84.0862,107.2992
Kaliningrad FIR,85.2212,107.2992
Kaliningrad FIR,86.3563,107.2991
Kaliningrad FIR,87.4913,107.299
Kaliningrad FIR,88.6264,107.2975
Kaliningrad FIR,89.7614,107.2917
Kaliningrad FIR,90.908,107.2742
Kaliningrad FIR,92.0431,107.2347
Kaliningrad FIR,93.1781,107.1567
Kaliningrad FIR,94.3132,107.015
Kaliningrad FIR,95.4482,106.759
Kaliningrad FIR,96.5833,106.2916
Kaliningrad FIR,97.7183,105.5149
Kaliningrad FIR,98.8534,103.9126
Kaliningrad FIR,100.0,100.0
Minsk FIR,0.0,0.3846
Minsk FIR,1.1345,21.0026
Minsk FIR,2.269,34.173
Minsk FIR,3.4036,44.2671
Minsk FIR,4.5381,52.2756
Minsk FIR,5.6726,58.8494
Minsk FIR,6.8071,64.3873
Minsk FIR,7.9532,69.2802
Minsk FIR,9.0878,73.478
Minsk FIR,10.2223,77.1735
Minsk FIR,11.3568,80.4436
Minsk FIR,12.4913,83.3118
Minsk FIR,13.6258,85.8337
Minsk FIR,14.7719,88.1167
Minsk FIR,15.9065,90.1049
Minsk FIR,17.041,91.8936
Minsk FIR,18.1755,93.5136
Minsk FIR,19.31,94.9408
Minsk FIR,20.4445,96.2075
Minsk FIR,21.5906,97.3427
Minsk FIR,22.7252,98.347
Minsk FIR,23.8597,99.2403
Minsk FIR,24.9942,100.0183
Minsk FIR,26.1287,100.7053
Minsk FIR,27.2633,101.315
Minsk FIR,28.3978,101.8532
Minsk FIR,29.5439,102.3283
Minsk FIR,30.6784,102.7332
Minsk FIR,31.8129,103.0838
Minsk FIR,32.9474,103.3902
Minsk FIR,34.082,103.6531
Minsk FIR,35.2165,103.878
Minsk FIR,36.3626,104.0723
Minsk FIR,37.4971,104.2382
Minsk FIR,38.6316,104.3807
Minsk FIR,39.7661,104.5013
Minsk FIR,40.9007,104.6011
Minsk FIR,42.0352,104.6822
Minsk FIR,43.1813,104.7489
